order_id,customer_id,order_date,customer_age,customer_gender,customer_segment,region,state,store_type,product_category,product_subcategory,product_name,unit_price,quantity,discount_percent,shipping_cost,payment_method,marketing_channel,customer_tenure_months,loyalty_program_member,competitor_price,economic_index,season,day_of_week,is_holiday,sales_rep_id,sales_rep_experience_years,customer_satisfaction_score,delivery_days,total_sales
ORD-104945,CUST-2989,2024-08-19,34.0,Female,Home Office,North,BORNO,Retail, Furniture ,Office Chairs,Office Chairs Eco 482,30327.42,2,10.0,476.69,CASH,Social Media,91,False,29446.04,98.84,Rainy,Monday,N,REP-37,9.0,3.1,11.0,67855.41
ORD-100868,CUST-2228,06/11/2025,,Male,Consumer,South South,uyo,Retail,Furniture,Storage,Storage Plus 632,23608.27,2,0.0,499.7,Bank Transfer,Search,79,yes,21063.68,89.42,Dry,Thursday,0,REP-18,19.0,2.5,5.0,55461.62
ORD-100254,CUST-2816,09/09/2024,19.0,Female,Corporate,North,SOKOTO,Wholesale,Office Supplies,Paper,Paper Max 473,3108.18,5,15.0,1883.12,Bank Transfer,Search,69,no,,97.22,Rainy,Monday,0,REP-35,7.0,1.7,6.0,15268.07
ORD-102275,CUST-2168,"June 07, 2024",57.0,Female,Corporate,South East,Awka,Online,Groceries,Household,Household Lite 507,7653.39,4,5.0,480.46,USSD,Referral,34,Yes,,100.35,Rainy,Friday,N,REP-22,11.0,3.5,1.0,32260.45
ORD-103089,CUST-2285,16/12/2024,25.0,Male,Consumer,North,borno,Online,Electronics,Accessories,Accessories Plus 858,15733.64,6,5.0,2276.53,Cash,Social Media,32,No,14290.19,104.24,Dry,Monday,yes,REP-58,0.0,4.2,4.0,104551.15
ORD-103916,CUST-1183,2024/08/13,52.0,Female,Consumer,South East,AWKA,Online,Clothing,Womenswear,Womenswear Eco 962,"₦4,486.01",6,0.0,718.3,USSD,Direct,49,N,4181.02,103.73,Rainy,Tuesday,False,REP-30,2.0,5.7,7.0,26414.22
ORD-102497,CUST-3443,"August 13, 2024",22.0,Female,Consumer,North,Kano,Online,Electronics,Smartphones,Smartphones Pro 398,15691.76,5,5.0,1046.58,CASH,Referral,79,False,17507.23,99.48,Rainy,Tuesday,True,REP-51,3.0,4.3,3.0,65875.27
ORD-103202,CUST-3115,2025/03/06,23.0,Male,Consumer,South East,Enugu,Wholesale,Clothing,Menswear,Menswear Standard 731,12302.86,4,,1529.15,Debit Card,Search,64,Y,,101.92,Dry,Thursday,No,REP-22,13.0,3.8,6.0,52316.97
ORD-100099,CUST-1384,"August 02, 2024",49.0,Male,Consumer,North,sokoto,Wholesale,office supplies,Printers,Printers Max 698,39685.65,3,20.0,517.13,DEBIT_CARD,Direct,53,False,,94.79,Rainy,Friday,No,REP-33,16.0,3.5,3.0,124090.62
ORD-103421,CUST-3166,2025-05-25,48.0,Female,Home Office,North,Borno,Retail,groceries,Snacks,Snacks Eco 196,14192.84,5,0.0,1751.61,USSD,Search,72,Yes,15952.92,100.18,Rainy,Sunday,No,REP-22,18.0,5.0,5.0,49348.43
ORD-102053,CUST-3605,20/03/2024,36.0,Male,Corporate,North,SOKOTO,Online,Furniture,Office Chairs,Office Chairs Lite 399,19127.76,5,0.0,1490.87,Debit Card,Email,95,N,20020.47,101.82,Dry,Wednesday,no,REP-34,6.0,3.9,3.0,97973.88
ORD-102084,CUST-1361,2025-01-29,40.0,Male,Consumer,South South,Calabar,Online, Automotive Parts ,Filters,Filters Lite 163,23249.32,4,0.0,1670.11,Mobile Money,Email,63,False,26358.34,101.24,Dry,Wednesday,no,REP-58,4.0,3.1,5.0,102687.83
ORD-104676,CUST-2527,2025/08/20,42.0,Female,Corporate,North Central,jos,Online,Office Supplies,Stationery,Stationery Eco 405,17095.44,1,10.0,809.86,BANK_TRANSFER,Referral,4,N,16742.12,101.62,Rainy,Wednesday,no,REP-08,15.0,2.3,9.0,23647.97
ORD-102401,CUST-2557,2025-10-06,24.0,Female,Consumer,North Central,ABUJA,Retail,Clothing,Accessories,Accessories Lite 111,44565.92,2,0.0,711.56,USSD,Email,80,False,52610.47,101.32,Rainy,Monday,0,REP-36,18.0,5.0,4.0,127221.67
ORD-104793,CUST-1708,"June 10, 2024",35.0,Female,Home Office,South East, Awka ,Online,Furniture,Beds,Beds Plus 317,6713.14,5,0.0,573.7,DEBIT_CARD,Social Media,17,False,7635.82,101.24,Rainy,Monday,no,REP-30,12.0,3.2,8.0,35743.55
ORD-102597,CUST-2988,"October 30, 2024",23.0,Male,Corporate,North Central,minna,Retail,Beauty,Skincare,Skincare Pro 880,14995.13,9,25.0,872.43,Credit Card,Email,58,,16026.44,105.03,Rainy,Wednesday,No,REP-37,10.0,4.5,5.0,104912.71
ORD-101303,CUST-3462,"March 12, 2025",,Female,Corporate,North Central,Jos,Wholesale,Electronics,Smartphones,Smartphones Max 649,27042.0,8,20.0,176.71,Bank Transfer,Search,5,False,27618.05,101.82,Dry,Wednesday,no,REP-41,4.0,4.4,7.0,183732.84
ORD-101931,CUST-2325,2025/08/01,39.0,Male,Consumer,North,Kano,Online,Automotive Parts,Engine Oil,Engine Oil Max 424,"NGN 12,614",4,15.0,642.67,CREDIT_CARD,Direct,52,False,,94.97,Rainy,Friday,No,REP-06,8.0,4.8,5.0,52954.07
ORD-101922,CUST-3270,10/12/2024,48.0,Male,Consumer,South West,Ekiti,Online,Groceries,Household,Household Eco 619,16475.94,4,,397.78,Mobile Money,Search,45,False,19517.41,82.51,Dry,Tuesday,Yes,REP-30,18.0,,5.0,86731.31
ORD-102895,CUST-2477,2024-03-07,34.0,Male,Consumer,South East,onitsha,Online,Electronics,Smartphones,Smartphones Pro 983,25397.44,4,0.0,408.59,Cash,Email,36,False,28656.0,91.21,Dry,Thursday,No,REP-51,17.0,4.8,,124782.54
ORD-104447,CUST-1522,23/03/2025,,Male,Consumer,South South,Warri,Wholesale,automotive parts,Engine Oil,Engine Oil Max 116,30167.21,7,10.0,,Mobile Money,Social Media,17,Y,28653.98,106.16,Dry,Sunday,No,REP-05,8.0,2.8,7.0,231178.01
ORD-103356,CUST-1155,2025-11-12,31.0,Male,Home Office,South East,Enugu,Online,Electronics,Accessories,Accessories Standard 772,8542.33,6,15.0,737.04,Mobile Money,Email,30,1,7724.93,114.05,Dry,Wednesday,N,REP-34,19.0,3.4,9.0,49031.93
ORD-103295,CUST-3189,18/05/2025,41.0,Female,Consumer,North Central, Abuja ,Wholesale,Office Supplies,Paper,Paper Lite 457,"₦39,129.05",3,20.0,437.44,Mobile Money,Direct,63,False,39651.84,94.33,Rainy,Sunday,N,REP-57,9.0,5.0,,91953.36
ORD-100393,CUST-2648,"August 21, 2025",28.0,Female,Corporate,North Central,Jos,Online,Electronics,Smartphones,Smartphones Plus 231,2935.56,4,0.0,887.35,MOBILE_MONEY,Direct,59,Y,2900.48,95.56,Rainy,Thursday,0,REP-35,17.0,5.3,5.0,15018.75
ORD-104158,CUST-1549,"March 06, 2025",,Female,Consumer,South West,EKITI,Retail,Clothing,Footwear,Footwear Lite 672,"NGN 15,381",4,150.0,908.35,DEBIT_CARD,Search,87,1,17415.14,114.06,Dry,Thursday,No,REP-02,9.0,4.3,4.0,69891.62
ORD-100705,CUST-2553,2025-08-17,28.0,Female,Consumer,North,kaduna,Retail,Groceries,Beverages,Beverages Lite 993,"₦29,894.44",3,5.0,684.81,Debit Card,Search,12,False,29645.51,101.2,Rainy,Sunday,No,REP-18,17.0,4.6,3.0,107890.92
ORD-104516,CUST-1966,2024-10-22,37.0,,Consumer,South West,Osun,Online,Office Supplies,Furniture,Furniture Max 747,"₦9,433.99",2,0.0,577.89,USSD,Referral,63,,8477.89,102.34,Rainy,Tuesday,False,REP-20,3.0,5.1,5.0,15176.7
ORD-103643,CUST-2352,2025-02-06,35.0,Female,Corporate,South West,Lagos,Retail,Beauty,Wellness,Wellness Standard 135,33128.62,-1,0.0,589.05,Cash,TV,29,Yes,31341.1,103.61,Dry,Thursday,no,REP-02,4.0,3.0,3.0,107097.88
ORD-101536,CUST-1422,2024/09/08,,Male,Corporate,South East,ABA,Retail,Groceries,Beverages,Beverages Eco 895,25363.02,1,0.0,879.12,MOBILE_MONEY,TV,56,False,27614.09,92.9,Rainy,Sunday,Yes,REP-23,0.0,5.4,6.0,26607.15
ORD-102664,CUST-1590,2025-07-26,28.0,Male,Consumer,South East,enugu,Wholesale,Beauty,Wellness,Wellness Max 374,7553.22,8,,208.58,Debit Card,Search,9,,7605.0,98.36,Rainy,Saturday,no,REP-18,4.0,3.4,7.0,65218.97
ORD-100615,CUST-2758,2025-06-17,44.0,Female,Corporate,North Central,abuja,Online,Furniture,Beds,Beds Eco 388,"₦29,005.75",4,10.0,789.06,USSD,Search,66,False,34754.11,99.57,Rainy,Tuesday,False,REP-24,18.0,4.8,3.0,104980.07
ORD-100679,CUST-3573,03/02/2024,28.0,Female,Home Office,South South,YENAGOA,Retail,Furniture,Sofas,Sofas Plus 687,28375.03,2,10.0,506.71,Mobile Money,Search,19,True,28598.28,96.94,Dry,Saturday,N,REP-23,15.0,5.4,5.0,59477.33
ORD-104742,CUST-2176,2025-01-21,38.0,Female,Consumer,South West,osun,Online,Groceries,Beverages,Beverages Plus 820,7312.42,5,,970.91,MOBILE_MONEY,Social Media,94,,7329.81,92.16,Dry,Tuesday,no,REP-03,4.0,4.4,7.0,47869.89
ORD-103095,CUST-3067,2024-07-12,,Female,Home Office,North Central, Lokoja ,Wholesale,Electronics,Televisions,Televisions Pro 222,27594.18,3,15.0,1775.72,Debit Card,Social Media,48,False,29536.75,105.55,Rainy,Friday,No,REP-13,14.0,3.4,6.0,73662.13
ORD-102247,CUST-1484,01/09/2025,30.0,Other,Home Office,South South,warri,Online,Groceries,Dairy,Dairy Plus 637,14097.53,7,5.0,1015.89,Mobile Money,Direct,76,Yes,14000.24,97.54,Rainy,Monday,0,REP-21,2.0,3.1,8.0,100915.65
ORD-102703,CUST-3303,"July 21, 2024",43.0,,Consumer,North Central,MINNA,Online,furniture,Beds,Beds Standard 460,20111.07,4,0.0,1323.14,Credit Card,Email,85,False,20145.68,115.35,Rainy,Sunday,N,REP-04,0.0,5.8,5.0,86152.89
ORD-102951,CUST-2397,2024-05-27,60.0,Other,Consumer,North,Borno,Online, Clothing ,Accessories,Accessories Pro 469,55752.57,4,0.0,438.09,Cash,Email,44,N,63237.68,89.04,Rainy,Monday,no,REP-30,12.0,4.8,7.0,242077.71
ORD-104575,CUST-3101,2025-07-01,51.0,Female,Consumer,South West,ogun,Retail,Furniture,Sofas,Sofas Eco 410,11302.27,1,25.0,1443.8,Credit Card,Referral,49,Yes,11842.74,95.84,Rainy,Tuesday,no,REP-42,14.0,4.5,4.0,9873.79
ORD-102002,CUST-2093,"December 09, 2025",,Female,Consumer,South West, Ekiti ,Retail,Office Supplies,Furniture,Furniture Pro 833,23715.92,4,,1906.12,CREDIT_CARD,Direct,14,False,19800.6,99.57,Dry,Tuesday,0,REP-16,17.0,3.6,8.0,99374.58
ORD-101401,CUST-1663,2025-07-09,42.0,Male,Corporate,North,kaduna,Online,Beauty,Wellness,Wellness Max 367,29268.01,6,,2509.82,USSD,Referral,73,,,103.97,Rainy,Wednesday,False,REP-10,17.0,2.7,4.0,220406.4
ORD-102451,CUST-3448,2025-08-06,,Other,Corporate,South South,WARRI,Retail,Electronics,Smartphones,Smartphones Pro 945,7386.65,4,0.0,1049.81,USSD,Direct,5,yes,6559.73,104.97,Rainy,Wednesday,1,REP-36,9.0,3.6,8.0,39887.72
ORD-100225,CUST-1841,2024-12-25,,Female,Consumer,North Central,minna,Wholesale,Automotive Parts,Batteries,Batteries Pro 237,10134.92,8,15.0,1603.04,CASH,Social Media,90,no,10172.44,102.81,Dry,Wednesday,0,REP-08,15.0,3.0,6.0,80809.31
ORD-100534,CUST-2587,05/03/2024,46.0,Female,Consumer,North Central,ilorin,Retail,ELECTRONICS,Accessories,Accessories Lite 545,15017.23,1,10.0,1639.32,CASH,Search,80,False,16849.31,93.88,Dry,Tuesday,N,REP-51,3.0,2.9,4.0,14346.42
ORD-102831,CUST-3188,"August 10, 2024",28.0,Female,Consumer,North Central,ILORIN,Online,AUTOMOTIVE PARTS,Engine Oil,Engine Oil Max 293,8841.64,5,5.0,531.86,Cash,Direct,71,no,9387.19,85.34,Rainy,Saturday,No,REP-51,15.0,1.7,,36263.95
ORD-103248,CUST-1385,"November 04, 2024",51.0,Male,Corporate,South East,awka,Online,Office Supplies,Printers,Printers Max 664,16818.11,3,,240.02,USSD,Email,37,False,17866.42,96.37,Dry,Monday,0,REP-03,16.0,4.1,,46741.53
ORD-101641,CUST-1138,2024-01-10,48.0,Female,Corporate,North Central,MINNA,Online, Beauty ,Makeup,Makeup Eco 634,31346.54,5,5.0,1401.02,DEBIT_CARD,Search,85,Yes,28884.92,82.72,Dry,Wednesday,No,REP-53,10.0,5.2,8.0,152202.64
ORD-102132,CUST-2428,27/07/2025,28.0,Female,Corporate,South South,UYO,Online,Office Supplies,Ink,Ink Eco 309,39930.53,4,15.0,757.5,USSD,Email,84,N,43843.7,79.56,Rainy,Sunday,Y,REP-44,2.0,3.5,4.0,126442.15
ORD-102808,CUST-3176,2024-03-17,41.0,Female,Consumer,North Central,minna,Online,Beauty,Haircare,Haircare Pro 367,5065.32,3,,385.98,MOBILE_MONEY,Email,21,No,4879.64,105.43,Dry,Sunday,No,REP-13,14.0,3.8,6.0,15619.6
ORD-101073,CUST-2443,26/03/2025,13.0,Male,Consumer,South South,Warri,Online,Automotive Parts,Tyres,Tyres Max 765,22469.92,6,5.0,2188.25,Mobile Money,Direct,50,N,25246.77,95.02,Dry,Wednesday,N,REP-13,10.0,3.2,5.0,123454.48
ORD-101412,CUST-1689,2024-03-03,53.0,Female,Consumer,South South,UYO,Online,Furniture,Tables,Tables Max 732,23770.41,4,25.0,354.19,Mobile Money,TV,1,1,23144.62,96.56,Dry,Sunday,True,REP-30,7.0,4.3,1.0,74472.44
ORD-102865,CUST-1096,07/01/2025,5.0,Female,Home Office,North,Plateau,Retail,Electronics,Audio,Audio Pro 418,10304.15,1,15.0,409.74,MOBILE_MONEY,Direct,59,0,10342.3,109.58,Dry,Tuesday,False,REP-01,14.0,2.8,6.0,8927.51
ORD-104880,CUST-2045,2024-10-18,41.0,Male,Corporate,North,Plateau,Online,Furniture,Beds,Beds Lite 478,17949.51,8,10.0,415.04,Credit Card,Social Media,86,No,18246.26,92.85,Rainy,Friday,N,REP-51,2.0,4.5,3.0,127443.11
ORD-103064,CUST-2944,2025-07-17,37.0,Female,Consumer,South South,Calabar,Retail,Clothing,Accessories,Accessories Max 760,29432.19,2,0.0,1328.93,DEBIT_CARD,Referral,84,yes,26247.9,99.27,Rainy,Thursday,0,REP-46,8.0,4.0,3.0,81978.48
ORD-101503,CUST-1886,2025-02-07,44.0,Male,Corporate,North,Plateau,Online,Automotive Parts,Tyres,Tyres Eco 810,36734.25,4,25.0,1243.5,BANK_TRANSFER,TV,46,0,,100.21,Dry,Friday,0,REP-10,18.0,4.3,6.0,127999.98
ORD-104471,CUST-3409,28/06/2025,54.0,Female,Consumer,North Central, Abuja ,Retail,Groceries,Staples,Staples Standard 806,27704.26,1,10.0,548.16,Credit Card,Direct,4,1,23948.37,88.1,Rainy,Saturday,No,REP-04,18.0,,5.0,30446.85
ORD-103960,CUST-3603,2024/11/23,41.0,Female,Home Office,South East,aba,Retail,Furniture,Tables,Tables Standard 642,"₦8,381.13",6,0.0,1286.17,Mobile Money,Search,75,yes,7709.89,107.24,Dry,Saturday,N,REP-05,15.0,4.9,7.0,54923.64
ORD-100213,CUST-2235,24/03/2025,19.0,Male,Consumer,North Central, Jos ,Retail,Furniture,Sofas,Sofas Pro 467,25927.21,5,0.0,744.26,USSD,Social Media,68,Y,29223.9,107.43,Dry,Monday,no,REP-15,15.0,4.2,6.0,122326.63
ORD-101031,CUST-1475,01/06/2025,54.0,Male,Home Office,North Central, Ilorin ,Online,Beauty,Haircare,Haircare Standard 784,8828.45,3,15.0,778.81,Bank Transfer,TV,18,No,,101.62,Rainy,Sunday,no,REP-18,11.0,3.9,2.0,22018.31
ORD-103434,CUST-1647,2024-09-03,25.0,,Consumer,North,SOKOTO,Retail,Groceries,Snacks,Snacks Lite 608,6180.87,3,0.0,354.89,BANK_TRANSFER,Direct,79,True,6021.8,105.88,Rainy,Tuesday,0,REP-37,13.0,,3.0,17400.99
ORD-102145,CUST-2220,2024-08-12,36.0,Male,Consumer,South South,WARRI,Online,Automotive Parts,Tyres,Tyres Standard 310,13607.77,4,0.0,1500.15,Bank Transfer,Referral,78,N,,100.7,Rainy,Monday,0,REP-35,15.0,3.8,8.0,74666.86
ORD-101516,CUST-2327,2024/07/18,32.0,Male,Consumer,South East,Enugu,Online,Electronics,Audio,Audio Eco 850,5655.81,2,0.0,258.61,Mobile Money,Email,43,No,6348.78,100.97,Rainy,Thursday,N,REP-53,1.0,3.6,6.0,11046.88
ORD-101637,CUST-2709,03/03/2024,21.0,Female,Consumer,South East,AWKA,Online,Clothing,Menswear,Menswear Lite 403,18155.19,2,5.0,701.47,Cash,TV,16,no,18987.16,102.84,Dry,Sunday,0,REP-36,5.0,3.3,5.0,37058.79
ORD-104248,CUST-3509,"January 04, 2025",35.0,Male,Corporate,North,Kano,Retail,Automotive Parts,Electricals,Electricals Lite 306,27893.77,3,15.0,1173.41,MOBILE_MONEY,TV,22,True,26937.62,90.87,Dry,Saturday,False,REP-03,3.0,4.1,6.0,85356.06
ORD-102044,CUST-1763,2025-09-06,48.0,Female,Consumer,North Central,ABUJA,Retail,Groceries,Beverages,Beverages Pro 537,26672.53,4,5.0,345.12,Cash,Search,13,Y,,100.44,Rainy,Saturday,0,REP-38,19.0,3.3,9.0,140014.25
ORD-102654,CUST-3339,04/04/2024,,Male,Consumer,South South,warri,Online,Clothing,Womenswear,Womenswear Standard 830,"₦5,980.45",3,0.0,628.18,DEBIT_CARD,TV,37,Yes,6715.5,101.28,Rainy,Thursday,N,REP-02,2.0,3.3,6.0,18481.25
ORD-103494,CUST-3552,"August 15, 2024",52.0,Male,Corporate,North,sokoto,Online,Groceries,Household,Household Pro 863,"NGN 8,545",3,5.0,308.25,USSD,TV,70,no,8641.16,88.63,Rainy,Thursday,0,REP-25,18.0,4.7,3.0,30168.07
ORD-104652,CUST-1911,2025-09-03,16.0,Male,Consumer,South West, Lagos ,Retail, Groceries ,Household,Household Pro 322,24164.53,3,,245.87,CASH,Email,56,,,95.03,Rainy,Wednesday,False,REP-22,14.0,5.3,2.0,64819.07
ORD-101527,CUST-1380,2024-12-14,30.0,Other,Consumer,South South,Calabar,Online,Beauty,Makeup,Makeup Max 944,9630.88,1,5.0,794.02,BANK_TRANSFER,Referral,87,0,,103.34,Dry,Saturday,No,REP-60,14.0,4.9,9.0,11996.67
ORD-101714,CUST-2772,2025/11/13,50.0,Female,Corporate,South West,Osun,Retail,OFFICE SUPPLIES,Ink,Ink Standard 676,7289.93,4,0.0,1357.56,Credit Card,Search,36,Y,7970.72,98.15,Dry,Thursday,0,REP-11,13.0,3.1,3.0,38773.17
ORD-101707,CUST-3509,2024/08/28,45.0,Male,Corporate,South East,ONITSHA,Online,Beauty,Makeup,Makeup Standard 387,3484.0,9,0.0,275.0,DEBIT_CARD,Search,11,False,3711.26,93.82,Rainy,Wednesday,No,REP-24,2.0,3.6,5.0,36971.34
ORD-100406,CUST-2192,17/06/2025,,Female,Consumer,North Central,abuja,Online,Beauty,Skincare,Skincare Eco 976,9289.43,5,15.0,943.82,Bank Transfer,Email,28,N,9267.7,92.24,Rainy,Tuesday,False,REP-54,17.0,3.3,3.0,41452.25
ORD-104207,CUST-3576,2025-04-20,28.0,Female,Consumer,South East,aba,Online,Groceries,Staples,Staples Pro 406,"₦40,701.36",6,10.0,708.15,USSD,Search,74,False,,102.83,Rainy,Sunday,N,REP-03,1.0,4.4,3.0,240396.09
ORD-100578,CUST-3457,"November 27, 2024",50.0,Female,Consumer,North, Sokoto ,Online,Clothing,Kidswear,Kidswear Standard 609,10739.95,4,0.0,,Cash,TV,76,yes,10927.63,86.62,Dry,Wednesday,No,REP-53,7.0,2.2,6.0,37635.06
ORD-104484,CUST-2289,28/11/2024,27.0,Male,Consumer,South East, Owerri ,Retail,Automotive Parts,Filters,Filters Eco 964,13614.22,5,15.0,512.16,USSD,Direct,35,no,14016.56,106.05,Dry,Thursday,False,REP-18,0.0,3.3,3.0,59652.82
ORD-100367,CUST-1868,2025-03-01,74.0,Female,Consumer,South West,LAGOS,Online,Furniture,Office Chairs,Office Chairs Max 213,16370.04,5,30.0,,Cash,TV,19,Y,,106.94,Dry,Saturday,No,REP-33,7.0,3.9,8.0,60457.39
ORD-102992,CUST-1530,2025-05-03,33.0,Male,Consumer,South South,Yenagoa,Online,Furniture,Beds,Beds Lite 956,23737.22,3,0.0,320.91,Bank Transfer,Referral,32,No,,108.12,Rainy,Saturday,False,REP-04,13.0,4.0,4.0,80545.24
ORD-100536,CUST-2253,2024-02-10,15.0,Male,Corporate,South South,Port Harcourt,Online,Beauty,Makeup,Makeup Plus 946,51039.96,3,15.0,227.32,USSD,Social Media,56,No,47959.79,92.88,Dry,Saturday,N,REP-03,1.0,3.9,7.0,117391.18
ORD-100147,CUST-1643,2025-08-26,34.0,Female,Consumer,North Central,MINNA,Online,Clothing,Kidswear,Kidswear Standard 140,8854.73,3,5.0,942.19,DEBIT_CARD,TV,7,No,9444.21,110.68,Rainy,Tuesday,0,REP-04,19.0,2.5,3.0,33357.35
ORD-103542,CUST-1233,2024/12/10,31.0,Male,Home Office,North Central,LOKOJA,Retail,Clothing,Kidswear,Kidswear Eco 806,10574.89,5,15.0,1907.02,CASH,Email,50,No,10899.69,96.36,Dry,Tuesday,N,REP-31,6.0,3.4,1.0,52538.68
ORD-102000,CUST-3414,19/10/2025,36.0,Female,Consumer,South West,lagos,Online,Furniture,Tables,Tables Pro 444,18816.21,7,0.0,1284.3,DEBIT_CARD,TV,26,Yes,21223.42,96.18,Rainy,Sunday,0,REP-41,15.0,3.3,5.0,138498.86
ORD-102426,CUST-1433,2025-02-25,30.0,Female,Consumer,North Central,jos,Online,Beauty,Skincare,Skincare Max 126,21086.12,4,10.0,,Credit Card,Social Media,58,Yes,16565.87,94.32,Dry,Tuesday,False,REP-04,17.0,3.0,3.0,96791.16
ORD-100650,CUST-2345,"November 09, 2025",,Male,Consumer,North,sokoto,Online,Groceries,Household,Household Lite 392,10356.49,1,0.0,657.74,USSD,Referral,17,yes,11577.81,113.52,Dry,Sunday,N,REP-48,13.0,2.4,7.0,9398.85
ORD-100193,CUST-1994,05/03/2024,58.0,Female,Corporate,South West,Lagos,Retail,Beauty,Wellness,Wellness Pro 737,"NGN 68,427",4,20.0,658.88,USSD,Social Media,85,,66153.67,104.32,Dry,Tuesday,No,REP-46,15.0,3.1,7.0,292413.21
ORD-101943,CUST-1082,22/11/2024,63.0,Female,Consumer,North Central,ILORIN,Online,Electronics,Smartphones,Smartphones Plus 265,23884.5,6,10.0,,Cash,TV,45,yes,22144.0,105.16,Dry,Friday,no,REP-20,11.0,5.1,7.0,163260.16
ORD-100938,CUST-2269,2025/12/25,32.0,Male,Corporate,South East,Aba,Online,beauty,Skincare,Skincare Plus 420,54586.64,2,15.0,876.57,USSD,Direct,55,Yes,47071.38,103.78,Dry,Thursday,no,REP-35,9.0,3.6,5.0,128078.48
ORD-100166,CUST-1883,2025-06-11,51.0,Male,Home Office,South West,OSUN,Wholesale,Automotive Parts,Electricals,Electricals Eco 393,"NGN 23,532",4,5.0,511.93,Bank Transfer,Direct,64,,,105.03,Rainy,Wednesday,no,REP-37,11.0,3.3,4.0,101768.94
ORD-100542,CUST-1535,06/08/2024,21.0,Male,Consumer,South South,port harcourt,Retail,Groceries,Staples,Staples Eco 692,"NGN 2,343",6,0.0,,Bank Transfer,Email,11,False,2397.57,87.53,Rainy,Tuesday,N,REP-19,17.0,3.5,4.0,16949.85
ORD-103587,CUST-2894,2025-03-06,26.0,Male,Consumer,South South,PORT HARCOURT,Online,furniture,Beds,Beds Pro 420,48476.14,2,15.0,590.18,Credit Card,Email,29,No,,102.52,Dry,Thursday,No,REP-37,13.0,3.7,7.0,73314.17
ORD-103803,CUST-1059,2025-06-29,52.0,Female,Consumer,South West,Ogun,Online,FURNITURE,Storage,Storage Standard 613,5748.65,5,5.0,1802.2,Credit Card,Direct,63,True,6239.45,106.51,Rainy,Sunday,N,REP-34,17.0,4.2,5.0,29034.3
ORD-100627,CUST-2010,2024-01-30,29.0,Male,Consumer,South East, Owerri ,Online,FURNITURE,Beds,Beds Pro 701,30993.68,1,,1073.14,CASH,Search,41,Yes,36319.25,102.37,Dry,Tuesday,N,REP-40,3.0,2.7,3.0,33635.78
ORD-102591,CUST-2041,21/04/2025,37.0,Female,Consumer,North Central,MINNA,Online,Electronics,Laptops,Laptops Standard 848,14569.01,4,20.0,396.7,Cash,Search,25,yes,13909.99,107.15,Rainy,Monday,N,REP-52,19.0,4.8,6.0,59331.02
ORD-101101,CUST-2290,"October 09, 2025",26.0,Male,Consumer,South South,CALABAR,Online,Office Supplies,Paper,Paper Eco 550,14564.49,3,20.0,415.8,Mobile Money,TV,34,True,14559.66,97.55,Rainy,Thursday,0,REP-12,15.0,3.4,7.0,36053.37
ORD-104171,CUST-1724,2025-07-15,19.0,Female,Consumer,North,plateau,Retail,Beauty,Makeup,Makeup Plus 685,32032.07,5,20.0,935.92,Mobile Money,Referral,36,N,34089.72,100.14,Rainy,Tuesday,no,REP-15,0.0,2.4,4.0,107621.1
ORD-100585,CUST-3543,"June 24, 2025",23.0,Female,Consumer,South West, Osun ,Retail,Beauty,Skincare,Skincare Plus 512,21862.16,2,25.0,489.32,Cash,Email,45,Y,22718.58,99.12,Rainy,Tuesday,False,REP-19,4.0,4.2,2.0,33717.12
ORD-102765,CUST-2470,2025-06-04,40.0,Male,Home Office,North,Plateau,Retail,Groceries,Beverages,Beverages Lite 386,26567.15,4,,,USSD,Search,71,No,28532.13,103.33,Rainy,Wednesday,no,REP-35,18.0,2.7,4.0,106487.23
ORD-100371,CUST-2819,"June 23, 2025",34.0,Female,Consumer,North Central, Lokoja ,Online,Furniture,Sofas,Sofas Pro 712,29297.56,4,5.0,268.68,Mobile Money,Social Media,4,No,29311.17,96.86,Rainy,Monday,N,REP-18,10.0,2.5,2.0,118585.28
ORD-104341,CUST-2148,2024-04-24,30.0,Female,Consumer,South South,Calabar,Online,Groceries,Household,Household Pro 695,27014.37,4,,825.75,USSD,Social Media,64,True,26728.32,96.36,Rainy,Wednesday,N,REP-16,11.0,5.2,3.0,149329.17
ORD-103617,CUST-2124,17/11/2025,47.0,Female,Corporate,South West,Ekiti,Retail,Beauty,Fragrance,Fragrance Plus 143,"₦35,771.25",2,0.0,871.2,BANK_TRANSFER,Email,74,yes,35385.59,92.57,Dry,Monday,True,REP-27,9.0,3.1,6.0,103821.7
ORD-101552,CUST-2466,11/05/2024,,Female,Corporate,North Central,lokoja,Online,Electronics,Accessories,Accessories Max 655,8368.13,2,15.0,1764.06,Mobile Money,Search,63,0,8962.14,92.62,Rainy,Saturday,no,REP-05,0.0,4.6,4.0,12261.18
ORD-101271,CUST-1300,2025/07/09,27.0,Female,Consumer,North, Plateau ,Wholesale,office supplies,Furniture,Furniture Eco 578,15882.04,5,15.0,373.01,CASH,TV,44,N,15573.35,95.85,Rainy,Wednesday,False,REP-39,2.0,3.3,7.0,85980.78
ORD-104267,CUST-3553,2024-07-17,30.0,Female,Corporate,South West, Ogun ,Online,Office Supplies,Paper,Paper Standard 244,19165.12,3,10.0,1734.64,Bank Transfer,TV,35,False,18195.64,94.17,Rainy,Wednesday,False,REP-55,16.0,4.7,4.0,66557.52
